"Larry","The","Launcher"
"37.532680400000004","103377.25","22.50"
"37.90304709999998","103378.25","22.50"
"38.284527999999966","103381.25","22.50"
"38.66100409999996","103382.50","22.50"
"39.0313716","103378.75","22.50"
"39.419555799999955","103380.50","22.50"
"39.78284739999998","103381.50","22.50"
"40.16691579999997","103380.50","22.50"
"40.55034089999998","103379.00","22.50"
"40.93407139999999","103374.50","22.50"
"41.30600659999999","103378.25","22.50"
"41.70524539999997","103376.25","22.50"
"42.072042599999975","103379.75","22.50"
"42.44426979999997","103376.25","22.50"
"42.82407269999999","103378.25","22.50"
"43.232614299999966","103381.50","22.50"
"43.58657919999996","103379.50","22.50"
"43.964206599999955","103372.25","22.44"
"44.32394899999997","103375.00","22.50"
"44.699687600000004","103376.75","22.50"
"45.08642499999996","103380.25","22.50"
"45.460973499999966","103375.75","22.50"
"45.84430099999997","103377.50","22.50"
"46.22392759999997","103378.50","22.50"
"46.61460139999997","103372.25","22.44"
"46.98126049999996","103377.50","22.50"
"47.34713689999995","103376.25","22.44"
"47.7264237","103381.50","22.50"
"48.1052679","103380.00","22.50"
"48.48428749999999","103378.75","22.50"
"48.86383919999997","103379.75","22.50"
"49.23318810000001","103375.00","22.44"
"49.61079480000001","103381.25","22.50"
"49.99251889999999","103381.25","22.50"
"50.372889499999985","103380.00","22.44"
"50.75810309999997","103376.25","22.44"
"51.13373739999997","103379.25","22.44"
"51.5108204","103378.50","22.44"
"51.889080699999965","103378.00","22.44"
"52.26549019999999","103379.00","22.44"
"52.64405289999996","103376.75","22.44"
"53.0326053","103379.75","22.44"
"53.409283200000004","103381.75","22.44"
"53.805036400000006","103379.50","22.44"
"54.172885399999984","103383.25","22.44"
"54.56345429999999","103382.50","22.44"
"54.934926899999994","103379.75","22.44"
"55.32407139999998","103382.25","22.44"
"55.6836318","103379.50","22.44"
"56.076350899999966","103375.00","22.44"
"56.453170299999954","103370.25","22.44"
"56.824272399999984","103369.25","22.44"
"57.20483379999996","103370.75","22.44"
"57.624122899999975","103369.50","22.44"
"57.96514539999998","103370.50","22.44"
"58.34610769999995","103373.75","22.44"
"58.70796480000001","103375.50","22.44"
"59.08631070000001","103376.00","22.44"
"59.47443820000001","103374.25","22.44"
"59.84516899999994","103378.25","22.44"
"60.223915499999976","103375.50","22.44"
"60.6120535","103374.25","22.44"
"60.994455000000016","103373.50","22.44"
"61.3739564","103373.50","22.44"
"61.73355730000003","103376.50","22.37"
"62.11304459999997","103372.75","22.44"
"62.514056900000014","103378.25","22.44"
"62.87423239999998","103377.00","22.44"
"63.2520902","103373.00","22.37"
"63.62726680000003","103370.75","22.37"
"64.02472909999994","103372.50","22.37"
"64.3978909","103375.00","22.44"
"64.76631369999996","103372.50","22.44"
"65.14821949999998","103371.50","22.37"
"65.52699719999998","103369.75","22.37"
"65.90540499999997","103375.75","22.44"
"66.29433610000001","103374.50","22.37"
"66.66048809999995","103374.50","22.44"
"67.05443600000001","103367.25","22.37"
"67.42062209999995","103372.00","22.37"
"67.80447070000002","103370.50","22.37"
"68.17890879999993","103369.75","22.37"
"68.55410399999994","103371.50","22.37"
"68.94435309999994","103367.50","22.37"
"69.3122353","103368.25","22.37"
"69.70410589999994","103368.75","22.37"
"70.07128660000001","103366.50","22.37"
"70.44473189999997","103366.00","22.37"
"70.82761089999997","103372.00","22.37"
"71.19690539999999","103366.75","22.37"
"71.57567470000004","103368.75","22.37"
"71.9543324","103367.50","22.37"
"72.33303979999994","103366.50","22.37"
"72.71101279999993","103366.50","22.37"
"73.09153329999992","103365.50","22.37"
"73.47908499999994","103369.00","22.37"
"73.84917159999998","103367.00","22.37"
"74.24537190000001","103363.50","22.37"
"74.60491619999993","103362.50","22.37"
"74.9786355","103364.50","22.37"
"75.370363","103364.25","22.37"
"75.74524929999995","103369.50","22.37"
"76.13529449999999","103361.75","22.31"
"76.5297511","103364.75","22.37"
"76.88683470000001","103366.75","22.37"
"77.28963339999996","103365.25","22.37"
"77.62963230000003","103371.00","22.37"
"78.04551229999993","103369.50","22.37"
"78.38434319999999","103369.50","22.37"
"78.7696224","103367.50","22.31"
"79.13998119999997","103374.50","22.37"
"79.52425779999999","103372.00","22.37"
"79.90004539999995","103367.00","22.31"
"80.2947163","103370.00","22.31"
"80.67468020000001","103369.00","22.31"
"81.0545846","103371.50","22.37"
"81.41125439999996","103371.75","22.37"
"81.78785110000001","103370.25","22.31"
"82.1661858","103372.50","22.31"
"82.54422969999996","103370.75","22.31"
"82.92421100000001","103367.75","22.31"
"83.3074719","103371.75","22.31"
"83.67601979999995","103371.75","22.31"
"84.05106279999995","103372.25","22.31"
"84.42834930000004","103374.00","22.31"
"84.80460329999994","103371.25","22.31"
"85.20621410000001","103373.00","22.31"
"85.57404899999995","103371.75","22.31"
"85.97418500000003","103371.50","22.31"
"86.33323589999998","103371.25","22.31"
"86.7082848","103375.00","22.31"
"87.08586430000003","103372.50","22.31"
"87.46739909999997","103372.25","22.31"
"87.84859940000001","103370.25","22.31"
"88.21641299999999","103372.00","22.31"
"88.60425609999993","103372.00","22.31"
"88.98433839999996","103372.50","22.31"
"89.36124529999995","103372.00","22.31"
"89.7381239","103371.00","22.31"
"90.12448199999994","103371.75","22.31"
"90.50430419999998","103370.25","22.31"
"90.88004909999995","103368.00","22.31"
"91.26456259999998","103370.00","22.31"
"91.63108709999995","103368.50","22.31"
"92.01341579999996","103368.50","22.31"
"92.39941950000002","103369.00","22.31"
"92.78433699999994","103368.00","22.31"
"93.14020849999997","103368.25","22.31"
"93.51869369999997","103371.50","22.31"
"93.8984858","103371.50","22.31"
"94.29290430000003","103372.00","22.31"
"94.65241189999995","103373.75","22.31"
"95.05259530000001","103369.75","22.31"
"95.4058321","103370.25","22.31"
"95.78361789999997","103366.75","22.31"
"96.1761371","103369.50","22.31"
"96.55238959999997","103367.25","22.31"
"96.92681299999992","103366.75","22.25"
"97.3062347","103370.25","22.31"
"97.68150789999993","103372.50","22.31"
"98.06204890000004","103374.00","22.31"
"98.45107089999999","103371.50","22.31"
"98.82435009999995","103371.50","22.31"
